id,individualCount,sex,organismRemarks,eventID,eventDate,locationID,county,locality,verbatimElevation,decimalLatitude,decimalLongitude,scientificName,higherClassification,genus,subgenus,specificEpithet,vernacularName
INS:ProyectoDengue67217:Aed-154,2,2 Hembras,,Barrio_Balboita,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Balboita de Patía (El Bordo),1021 m,2.1145375,-76.9851497,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-183,1,Macho,,Barrio_Balboita,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Balboita de Patía (El Bordo),1024 m,2.1149138,-76.984604,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-184,2,1 Macho | 1 Hembra,,Barrio_Balboita,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Balboita de Patía (El Bordo),1026 m,2.1154619,-76.9840909,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-185,4,4 Machos,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),1004 m,2.117542,-76.9814993,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-186,40,33 Machos | 7 Hembras,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),1007 m,2.118044,-76.9814474,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-155,7,7 Machos,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),1004 m,2.1183132,-76.9812074,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-187,1,Macho,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),1004 m,2.1183132,-76.9812074,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-188,6,5 Machos | 1 Hembra,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),1001 m,2.1184106,-76.9809593,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-189,4,4 Machos,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),995 m,2.1178161,-76.9808236,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-190,9,6 Machos | 3 Hembras,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),992 m,2.1176176,-76.9807162,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-191,2,2 Machos,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),991 m,2.1179242,-76.9805788,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-156,1,Hembra,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),998 m,2.1191755,-76.9805474,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-192,1,Macho,,Barrio_Fundadores,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Fundadores de Patía (El Bordo),998 m,2.1191755,-76.9805474,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-157,3,3 Hembras,,Barrio_Hueco_Lindo,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Hueco Lindo de Patía (El Bordo),1006 m,2.1129755,-76.9846023,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-193,1,Macho,,Barrio_Hueco_Lindo,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Hueco Lindo de Patía (El Bordo),1006 m,2.1129372,-76.984645,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-158,2,2 Machos,,Barrio_Hueco_Lindo,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Hueco Lindo de Patía (El Bordo),1005 m,2.1130064,-76.9840533,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-194,1,Macho,,Barrio_Hueco_Lindo,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Hueco Lindo de Patía (El Bordo),1001 m,2.1122981,-76.9833558,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-159,1,Macho,,Barrio_Hueco_Lindo,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Hueco Lindo de Patía (El Bordo),1004 m,2.1117084,-76.9835877,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Aed-160,2,1 Macho | 1 Hembra,,Barrio_Hueco_Lindo,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Hueco Lindo de Patía (El Bordo),1006 m,2.1123314,-76.9841173,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-195,2,2 Machos,,Barrio_Hueco_Lindo,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Hueco Lindo de Patía (El Bordo),1006 m,2.1123314,-76.9841173,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-196,4,2 Machos | 2 Hembras,,Barrio_Libertador,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1007 m,2.1131469,-76.983661,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-161,2,1 Macho | 1 Hembra,,Barrio_Libertador,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1003 m,2.1124545,-76.9829287,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-197,2,2 Machos,,Barrio_Libertador,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1003 m,2.1124545,-76.9829287,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-198,2,2 Machos,,Barrio_Libertador,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1000 m,2.1123326,-76.9825771,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-162,3,2 Machos | 1 Hembra,,Barrio_Libertador,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),992 m,2.1119912,-76.9822434,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-199,4,3 Machos | 1 Hembra,,Barrio_Libertador,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),992 m,2.1119912,-76.9822434,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-200,6,6 Machos,,Barrio_Libertador,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),998 m,2.1125936,-76.9823544,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-201,1,Macho,,Barrio_Libertador,2021-10-05,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1000 m,2.1131614,-76.9823407,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-202,2,2 Machos,,Barrio_Libertador,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1008 m,2.1140522,-76.9825514,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-203,3,3 Machos,,Barrio_Libertador,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1004 m,2.1136115,-76.982297,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-204,2,2 Machos,,Barrio_Libertador,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1003 m,2.1136954,-76.9821807,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-205,10,10 Machos,,Barrio_Libertador,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Libertador de Patía (El Bordo),1003 m,2.1135837,-76.9821949,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-206,1,Macho,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),982 m,2.1096539,-76.9811082,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-163,3,2 Machos | 1 Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),981 m,2.1096583,-76.9809451,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-207,8,4 Machos | 4 Hembras,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),981 m,2.1096583,-76.9809451,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-208,1,Macho,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),979 m,2.1095079,-76.9808888,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-164,1,Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),978 m,2.1094793,-76.9807428,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-209,1,Macho,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),978 m,2.1094793,-76.9807428,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-210,4,4 Machos,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),976 m,2.1094479,-76.9805118,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-211,90,71 Machos | 19 Hembras,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),971 m,2.1096682,-76.9800387,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-212,2,1 Macho | 1 Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),971 m,2.1096747,-76.9800189,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-165,1,Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),970 m,2.1097627,-76.9800155,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-213,7,6 Machos | 1 Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),970 m,2.1097627,-76.9800155,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-214,25,21 Machos | 4 Hembras,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),979 m,2.1099308,-76.9804774,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-166,2,1 Macho | 1 Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),980 m,2.1100534,-76.98066,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-215,13,8 Machos | 5 Hembras,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),980 m,2.1100534,-76.98066,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-216,3,1 Macho | 2 Hembras,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),981 m,2.1100611,-76.9807293,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-217,38,29 Machos | 9 Hembras,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),983 m,2.1104058,-76.9808606,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-218,2,2 Machos,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),973 m,2.108879,-76.9807662,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Culx-219,8,7 Machos | 1 Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),975 m,2.1088754,-76.9806568,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-167,1,Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),973 m,2.1089576,-76.9805504,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-220,1,Macho,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),973 m,2.1089576,-76.9805504,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-168,1,Macho,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),1001 m,2.1109509,-76.9830471,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-221,1,Macho,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),1001 m,2.1109509,-76.9830471,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-169,1,Macho,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),1001 m,2.1107918,-76.9830275,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-222,2,2 Machos,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),1001 m,2.1107918,-76.9830275,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-170,1,Macho,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),1001 m,2.11121,-76.9831012,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-223,6,6 Machos,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),1001 m,2.11121,-76.9831012,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
INS:ProyectoDengue67217:Aed-171,1,Hembra,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),998 m,2.110936,-76.982794,Aedes aegypti,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Aedini | Aedes | Stegomyia,Aedes,Aedes (Stegomyia),aegypti,Zancudo común
INS:ProyectoDengue67217:Culx-224,3,3 Machos,,Barrio_Olaya_Herrera,2021-10-06,CO:19532,Patía,Casa ubicada en el barrio Olaya Herrera de Patía (El Bordo),998 m,2.110936,-76.982794,Culex quinquefasciatus,Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culicinae | Culicini | Culex | Culex | Pipiens,Culex,Culex (Culex),quinquefasciatus,Mosquito
